zip,lat,lon
6227TK,50.83630561,5.734314015
6227TL,50.83652974,5.7311988
6227TM,50.83626213,5.732929925
6227TN,50.83720463,5.730992487
6227TP,50.83955613,5.730302254
6227TR,50.83767928,5.730576637
6227TS,50.83943433,5.730009877
6227TT,50.8371259,5.730233462
6227TV,50.83934421,5.731802714
6227TW,50.83724849,5.731857526
6227TX,50.83978368,5.731336258
6227TZ,50.83787353,5.73142625
6227VA,50.83873496,5.73268895
6227VB,50.83723211,5.732732307
6227VC,50.83923363,5.732304004
6227VD,50.83733417,5.732368135
6227VE,50.84032339,5.73362205
6227VG,50.83953139,5.733594861
6227VH,50.838743,5.7336158
6227VJ,50.83704686,5.733906995
6227VK,50.83822875,5.733205094
6227VL,50.83659794,5.73307144
6227VM,50.83964901,5.733735518
6227VN,50.83677753,5.734609596
6227VP,50.83735437,5.73483668
6227VR,50.83784646,5.735121267
6227VT,50.83840425,5.732606942
6227VV,50.83849649,5.735280625
6227VW,50.83809634,5.732270656
6227VX,50.83868378,5.73528612
6227VZ,50.83913396,5.73505103
6227XB,50.8391159,5.734281742
6227XC,50.83973912,5.73486082
6227XD,50.84012018,5.734852123
6227XE,50.83939132,5.735664411
6227XG,50.83949382,5.73603016
6227XH,50.84096631,5.733769194
6227XJ,50.84230517,5.734101217
6227XK,50.84167789,5.733981086
6227XL,50.84124028,5.73467362
6227XM,50.84161484,5.734641857
6227XN,50.8408564,5.735167375
6227XP,50.84142201,5.735498311
6227XR,50.84124566,5.736304904
6227XS,50.84198135,5.735667171
6227XT,50.83981384,5.737352943
6227XV,50.8393832,5.737072015
6227XW,50.83645117,5.735325525
6228AE,50.82885215,5.72582076
6228AG,50.82861487,5.725707342
6228AH,50.83018713,5.72615906
6228AJ,50.82970407,5.726519922
6228AK,50.83036306,5.72569307
6228AL,50.82971067,5.72583573
6228AM,50.83080757,5.725401737
6228AN,50.82987829,5.725108592
6228AR,50.83099533,5.7265567
6228AS,50.83100962,5.727305743
6228AT,50.8301349,5.727294767
6228AX,50.83038803,5.726887333
6228AZ,50.83055238,5.726662018
6228BA,50.82967367,5.727781011
6228BC,50.82929407,5.7265838
6228BD,50.82695857,5.72681195
6228BE,50.8289755,5.72786855
6228BG,50.82448043,5.727023721
6228BH,50.82355751,5.727550155
6228BJ,50.823885,5.7279092
6228BK,50.82305933,5.727985312
6228BL,50.82861522,5.726991344
6228BN,50.82843808,5.727714936
6228BP,50.82425401,5.726642665
6228BR,50.8277758,5.72784645
6228BS,50.82805175,5.727555438
6228BT,50.82714885,5.727340221
6228BV,50.826989,5.727665767
6228CA,50.82641215,5.727754275
6228CB,50.82511801,5.727314043
6228CC,50.82599387,5.727436206
6228CD,50.82528839,5.727221071
6228CK,50.82586872,5.725322267
6228CM,50.82536396,5.725853407
6228CN,50.82531634,5.726133408
6228CP,50.82538128,5.725086821
6228CR,50.82550056,5.724462619
6228CS,50.82398878,5.725066871
6228CT,50.82377234,5.724750714
6228CV,50.82438901,5.725613984
6228CW,50.82404339,5.725335156
6228CX,50.82357318,5.725964179
6228CZ,50.82369108,5.726313273
6228DH,50.82788813,5.726160681
6228DJ,50.82723616,5.725419981
6228DK,50.82733867,5.725392149
6228DL,50.82756085,5.724978258
6228DM,50.82764821,5.724731865
6228DP,50.82655447,5.725782993
6228EA,50.8288558,5.722041694
6228EB,50.82690536,5.721503496
6228EC,50.83051683,5.723359708
6228ED,50.82998449,5.723854883
6228EE,50.83005032,5.72363206
6228EG,50.83042154,5.72243874
6228EH,50.83026535,5.72127004
6228EJ,50.83047915,5.72244947
6228EK,50.83014673,5.720036712
6228EL,50.82982741,5.721794811
6228EM,50.82996397,5.722214079
6228EN,50.82965308,5.722033656
6228EP,50.82943534,5.720694538
6228ER,50.82959951,5.721040843
6228ES,50.82855867,5.723985596
6228ET,50.82843893,5.722112986
6228EV,50.82832975,5.720382972
6228EW,50.82872756,5.720515632
6228EX,50.82826583,5.722644374
6228GA,50.82392317,5.720724522
6228GB,50.8224974,5.723016786
6228GC,50.82266087,5.723734767
6228GD,50.82342712,5.723114427
6228GE,50.82531908,5.721641855
6228GG,50.82263227,5.72396918
6228GH,50.82176554,5.721510431
6228GJ,50.82171305,5.721480029
6228GK,50.82462339,5.72061804
6228GL,50.82405597,5.720305062
6228GM,50.82128662,5.72448876
6228GN,50.82113333,5.723152121
6228GP,50.82075193,5.727462719
6228GR,50.82346493,5.721714464
6228GS,50.8214846,5.725971458
6228GT,50.82231975,5.727347235
6228GV,50.82006703,5.722770144
6228GW,50.82155658,5.7220147
6228GX,50.8211109,5.7254842
6228GZ,50.8208562,5.725028725
6228HA,50.82724519,5.720573574
6228HB,50.82733849,5.719966967
6228HC,50.82739868,5.720778085
6228HG,50.82682974,5.722817239
6228HH,50.8269786,5.7238683
6228HJ,50.82792931,5.723826169
6228HK,50.82763977,5.722467705
6228HL,50.82710539,5.72333165
6228HM,50.82755935,5.723105768
6228HT,50.82621767,5.720723517
6228HV,50.82582464,5.720065465
6228HW,50.82527368,5.720754969
6228HX,50.82572609,5.720706731
6228JA,50.82523203,5.722394916
6228JB,50.82533541,5.723530407
6228JC,50.8260293,5.723631727
6228JD,50.82604499,5.722904944
6228JE,50.82627036,5.72256385
6228JG,50.82586963,5.722195604
6228JK,50.82549222,5.722917992
6228JM,50.82461844,5.72220195
6228JN,50.82461207,5.723135163
6228JP,50.82388289,5.722734047
6228JR,50.82433767,5.72186915
6228JS,50.82399247,5.722512254
6228JV,50.8227665,5.724625108
6228KA,50.82202507,5.725133317
6228KB,50.82185596,5.725295679
6228KC,50.82243594,5.725333147
6228KD,50.82258146,5.725575131
6228LA,50.83047606,5.72060122
6228LB,50.83034099,5.720533412
6228LC,50.83028824,5.720504078
6228LD,50.83028898,5.720502117
6228LE,50.83014318,5.720601849
6228SB,50.83239186,5.729546086
6228SC,50.83079246,5.731006623
6228SE,50.83062538,5.730947019
6228SG,50.83119673,5.731184522
6228SH,50.83284085,5.732055583
6228SJ,50.83261164,5.731562978
6228SM,50.8307809,5.7295719
6228SN,50.83241264,5.7291662
6228SP,50.8326394,5.72962845
6228SR,50.83320668,5.729785818
6228ST,50.8301998,5.7294854
6228SV,50.8313589,5.729732713
6228SW,50.82798023,5.730138148
6228SX,50.82895947,5.729967778
6228XV,50.8256207,5.73442435
6228XX,50.83139898,5.728306477
6228XZ,50.82734225,5.7286007
6229AB,50.81660506,5.708187596
6229AD,50.83024017,5.702456893
6229AE,50.82830192,5.703275031
6229AG,50.82966861,5.704386985
6229AH,50.82881559,5.704457457
6229AJ,50.82904539,5.704638671
6229AK,50.82822614,5.704749064
6229AL,50.82837869,5.704587741
6229AP,50.83014161,5.705493332
6229AR,50.82828507,5.706452909
6229AS,50.83019089,5.705210531
6229AT,50.82775255,5.7059923
6229AV,50.83170715,5.70470632
6229AW,50.8302721,5.705896795
6229AX,50.8306826,5.704116865
6229AZ,50.83069786,5.703544368
6229BA,50.82945307,5.707107085
6229BB,50.82995912,5.70689365
6229BC,50.82654703,5.706010475
6229BD,50.82673175,5.706402065
6229BE,50.82701801,5.704383417
6229BG,50.82599268,5.707083125
6229BH,50.82589148,5.706608053
6229BJ,50.826013,5.70606475
6229BK,50.82590081,5.705689963
6229BM,50.83043826,5.702981393
6229BN,50.83253891,5.703754512
6229EA,50.83646594,5.710646925
6229EB,50.83672258,5.71072932
6229EC,50.83687797,5.710661552
6229ED,50.83712375,5.709276769
6229EG,50.83751974,5.708237476
6229EM,50.83807086,5.715709954
6229GB,50.83611145,5.705684042
6229GC,50.83635051,5.706039013
6229GD,50.83659662,5.704650955
6229GE,50.8365952,5.704640576
6229GG,50.83611508,5.70862899
6229GH,50.83570487,5.705595313
6229GL,50.83602205,5.710156122
6229GM,50.83572134,5.707983813
6229GN,50.83655953,5.709132877
6229GP,50.83629693,5.707626082
6229GX,50.83651981,5.707166061
6229HB,50.83288352,5.70804975
6229HC,50.83369162,5.703320344
6229HD,50.83283645,5.709470117
6229HE,50.83282149,5.7063752
6229HH,50.83289071,5.706689446
6229HJ,50.83348525,5.706814811
6229HK,50.83376003,5.70648031
6229HL,50.83366703,5.70690305
6229HM,50.83376971,5.70528989
6229HN,50.83433407,5.705639056
6229HP,50.83431892,5.705712766
6229HR,50.83426371,5.705013893
6229HS,50.83348196,5.703838157
6229HT,50.83437229,5.703657441
6229HV,50.83434234,5.706720722
6229HW,50.83485887,5.703838405
6229HZ,50.83507229,5.704581913
6229SB,50.81617492,5.717898823
6229SC,50.81581557,5.718005554
6229SG,50.81784375,5.717916683
6229TA,50.83065273,5.708864231
6229TB,50.83092924,5.708921576
6229TD,50.82972147,5.710180233
6229TE,50.82839971,5.709842254
6229TG,50.82895946,5.7106198
6229TH,50.82909524,5.710863375
6229TJ,50.82875377,5.709176353
6229TK,50.82874592,5.709827208
6229TL,50.82911183,5.709887867
6229TM,50.82935015,5.7091426
6229TN,50.82982602,5.70904998
6229TP,50.83030045,5.708925133
6229TR,50.83151155,5.707932329
6229TS,50.83061739,5.708049255
6229TT,50.82897513,5.708554271
6229TV,50.83150136,5.708350213
6229TW,50.83116355,5.70896985
6229TX,50.83095059,5.709563106
6229VC,50.82512001,5.708567625
6229VE,50.82243815,5.717932238
6229VJ,50.81779378,5.719146175
6229VK,50.81769711,5.718511791
6229VM,50.82536686,5.71565285
6229VN,50.82678396,5.710026302
6229VP,50.8301067,5.707999492
6229VR,50.82793495,5.708326323
6229VS,50.83079449,5.706807147
6229VT,50.82915659,5.707315041
6229VV,50.8274772,5.70782029
6229VW,50.82959653,5.706820995
6229VX,50.82760457,5.707389543
6229VZ,50.82576542,5.707980132
6229WB,50.82471689,5.71126325
6229WC,50.82490856,5.711539307
6229WD,50.82393139,5.710859708
6229WE,50.82417407,5.710442526
6229WG,50.82529492,5.70999984
6229WH,50.82517946,5.709445574
6229WJ,50.82459337,5.710424356
6229WK,50.82526902,5.710228013
6229WL,50.82502374,5.7094418
6229WN,50.82575843,5.7091894
6229WP,50.8236156,5.708153312
6229WR,50.82398014,5.708654944
6229WS,50.8230616,5.709706825
6229WT,50.82332127,5.710336
6229WV,50.8231031,5.71036444
6229WX,50.82246068,5.710475071
6229WZ,50.82319995,5.71102965
6229XA,50.82304352,5.706098338
6229XB,50.82307401,5.707403164
6229XC,50.8235905,5.70789619
6229XD,50.82401394,5.708225484
6229XE,50.82429797,5.7086612
6229XG,50.82523859,5.706780438
6229XH,50.82446525,5.705609092
6229XJ,50.82478428,5.706716969
6229XK,50.82507951,5.70778291
6229XL,50.82428738,5.707418642
6229XM,50.82388577,5.706758262
6229XN,50.82367068,5.706109525
6229XP,50.82339177,5.705519043
6229XR,50.8246757,5.707102722
6229XS,50.82412246,5.70572565
6229XT,50.82167266,5.706296239
6229XV,50.82585155,5.704787131
6229XW,50.82433276,5.704781993
6229XX,50.82292034,5.704776626
6229ZA,50.82263931,5.71066971
6229ZB,50.82241249,5.710794153
6229ZC,50.82339377,5.70968236
6229ZD,50.82141633,5.70924736
6229ZE,50.82092283,5.708232104
6229GV,50.83786632941176,5.713114
